person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_cred_hist_length,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,cb_person_default_on_file_Y
40000,0.0,8000,15.65,1,0.2,6,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True
60000,8.0,2000,7.29,0,0.03,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47000,2.0,8000,8.59,0,0.17,9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41000,4.0,8000,12.84,1,0.2,10,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,12.0,7000,7.66,0,0.12,9,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
60000,8.0,5000,9.63,0,0.08,6,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
60000,1.0,10000,5.79,0,0.17,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,4.0,12000,7.29,0,0.2,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48000,7.0,8000,13.23,0,0.17,5,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
60000,5.0,8000,7.66,0,0.13,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,9.0,9000,12.23,0,0.15,10,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
50000,0.0,8000,14.27,0,0.16,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
60000,12.0,16800,12.61,0,0.28,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
50000,0.0,8000,7.9,0,0.16,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,0.0,4000,6.54,0,0.07,9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50000,9.0,8000,11.71,0,0.16,9,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
60000,0.0,16000,6.54,0,0.27,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,11.0,6000,13.35,0,0.1,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
60000,5.0,2000,6.91,0,0.03,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,13.0,12000,5.79,0,0.2,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50000,12.0,8000,14.65,0,0.16,9,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
60000,4.0,6300,9.62,0,0.1,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
54000,3.0,5000,12.61,1,0.09,10,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
60000,1.0,22000,14.09,0,0.37,8,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
60000,11.0,20000,6.17,0,0.33,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
50000,5.0,8000,13.43,0,0.16,10,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50000,4.0,8000,7.14,0,0.16,7,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
50000,1.0,8000,13.98,0,0.16,9,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50000,2.0,8000,10.62,0,0.16,8,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
50000,5.0,8000,7.14,0,0.16,6,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
60000,2.0,15000,14.83,0,0.25,9,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
50004,9.0,8000,15.23,0,0.16,9,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,14.0,1750,9.99,0,0.03,8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
51000,8.0,8000,13.11,0,0.16,10,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
51000,5.0,8000,9.63,0,0.16,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,0.0,7500,5.79,0,0.13,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51400,1.0,8000,7.51,0,0.16,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,12.0,9600,9.99,0,0.16,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52000,4.0,8000,11.11,0,0.15,8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52000,0.0,8000,7.51,0,0.15,5,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52500,2.0,8000,7.51,0,0.15,6,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
60000,0.0,2400,10.75,0,0.04,9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,11.0,4000,13.98,0,0.07,7,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
60000,15.0,5100,10.75,0,0.09,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,3.0,7200,7.88,0,0.12,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
53040,3.0,8000,9.88,0,0.15,10,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,2.0,10000,10.38,0,0.17,6,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
54000,5.0,8000,15.23,0,0.15,9,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
54000,4.0,8000,13.8,0,0.15,5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True
48000,1.0,8000,14.42,1,0.17,8,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
54590,9.0,8000,11.49,0,0.15,6,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
54000,4.0,12000,15.58,1,0.22,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
54996,4.0,8000,5.79,0,0.15,10,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,16.0,8800,7.51,0,0.15,9,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,4.0,9600,7.51,0,0.16,10,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
60000,13.0,9600,14.35,0,0.16,6,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True
55000,0.0,8000,10.0,0,0.15,9,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
55000,11.0,8000,7.29,0,0.15,9,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,13.0,13500,7.51,0,0.23,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
60000,4.0,8000,7.88,0,0.13,8,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,2.0,15000,11.86,0,0.25,8,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,7.0,12000,7.51,0,0.2,5,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
60000,11.0,15000,11.86,0,0.25,6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55000,11.0,8000,11.83,0,0.15,9,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False
60000,7.0,6000,14.84,0,0.1,6,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
54000,13.0,6500,16.45,1,0.12,6,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
60000,6.0,2500,14.72,0,0.04,5,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
55000,5.0,8000,13.16,0,0.15,5,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
50000,13.0,8000,14.09,1,0.16,8,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
56004,9.0,8000,7.66,0,0.14,5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
56400,4.0,8000,16.77,0,0.14,10,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
56888,8.0,8000,16.29,0,0.14,5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
60000,4.0,10000,13.98,0,0.17,7,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
60000,4.0,8000,7.88,0,0.13,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,13.0,12250,7.51,0,0.2,6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,0.0,12000,10.75,0,0.2,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
57996,3.0,8000,11.12,0,0.14,8,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
60000,3.0,5000,16.45,0,0.08,6,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
58000,1.0,8000,11.36,0,0.14,7,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
60000,9.0,5000,7.88,0,0.08,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
54000,3.0,16000,18.67,1,0.3,10,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
60000,3.0,8000,12.42,0,0.13,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
60000,4.0,3500,10.25,0,0.06,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
60000,3.0,5000,12.73,0,0.08,8,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True
60000,8.0,7400,13.11,0,0.12,5,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
60000,0.0,8000,7.66,0,0.13,6,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,3.0,8000,5.79,0,0.13,10,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
60000,12.0,25000,12.73,0,0.42,8,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60000,7.0,7000,7.14,0,0.12,10,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60000,4.0,8000,11.14,0,0.13,5,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
60000,1.0,5000,15.7,0,0.08,9,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
60000,2.0,8000,12.53,0,0.13,6,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
60000,5.0,6000,10.99,0,0.1,6,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
60000,15.0,6000,7.14,0,0.1,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45000,4.0,5200,13.06,0,0.12,10,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
50500,3.0,5200,12.53,0,0.1,8,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
60000,4.0,10000,9.88,0,0.17,8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
54000,1.0,25000,20.16,1,0.46,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
60000,1.0,17000,16.07,0,0.28,5,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
60000,8.0,10000,11.36,0,0.17,7,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
75000,3.0,5200,10.75,0,0.07,8,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
25000,0.0,5175,18.43,1,0.21,6,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True
60000,13.0,1000,6.76,0,0.02,8,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
60000,12.0,12000,13.11,0,0.2,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
60000,4.0,6000,12.73,0,0.1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
40000,6.0,5100,13.72,0,0.13,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,3.0,10000,12.53,0,0.17,10,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
60000,3.0,6000,11.48,0,0.1,8,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
47133,5.0,5100,11.86,0,0.11,7,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
52000,0.0,5100,10.37,0,0.1,9,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
61150,0.0,5100,11.49,0,0.08,8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
20000,7.0,5075,12.54,0,0.25,10,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
60000,4.0,13250,11.83,0,0.22,10,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
60000,0.0,6000,8.94,0,0.1,8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60000,0.0,24250,12.18,0,0.4,7,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
60000,0.0,16000,16.0,0,0.27,8,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True
60000,7.0,15000,12.87,0,0.25,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
50000,4.0,5050,12.73,0,0.1,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
